"numero_dpe","tr001_modele_dpe_id","nom_methode_dpe","version_methode_dpe","nom_methode_etude_thermique","version_methode_etude_thermique","date_visite_diagnostiqueur","date_etablissement_dpe","date_arrete_tarifs_energies","consommation_energie","classe_consommation_energie","estimation_ges","classe_estimation_ges","annee_construction","surface_habitable","numero_rue","type_voie","nom_rue","batiment","escalier","etage","porte","numero_lot","arrondissement","code_postal","commune","code_insee_commune","code_insee_commune_corrige","en_surface","en_souterrain","shon","surface_utile","surface_thermique_parties_communes","surface_baies_orientees_est_ouest","surface_baies_orientees_nord","surface_baies_orientees_sud","surface_parois_verticales_opaques_deperditives","surface_planchers_bas_deperditifs","surface_planchers_hauts_deperditifs","tr004_type_energie_id","tr006_type_usage_id","consommation_energie_finale","consommation_energie_primaire"
"1949P1000023H",14,"FACTURE - DPE","V2012","NULL","NULL","28/05/2017","12/04/2019","15/08/2015",940.74,"G",27.73,"C",2006,"NULL",,,"Rue des Capucins",,,,,,"0","49000","ANGERS","49007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",2688134,792.34
"1949P1000024I",14,"FACTURE - DPE","V2012","NULL","NULL","01/06/2017","26/04/2019","15/08/2015",175.67,"C",22.32,"C",2000,"9559","11","boulevard","LAVOISIER",,,,,,"0","49000","ANGERS","49007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",345486,93.25
"1949P1000024I",14,"FACTURE - DPE","V2012","NULL","NULL","01/06/2017","26/04/2019","15/08/2015",175.67,"C",22.32,"C",2000,"9559","11","boulevard","LAVOISIER",,,,,,"0","49000","ANGERS","49007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",787894.4,82.42
"1949P1000025J",14,"FACTURE - DPE","V2012","NULL","NULL","01/06/2017","29/04/2019","15/08/2015",175.67,"C",22.32,"C",2006,"1320","11","boulevard","de Lavoisier",,,,,,"0","49000","ANGERS","49007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",47708.3,93.25
"1949P1000025J",14,"FACTURE - DPE","V2012","NULL","NULL","01/06/2017","29/04/2019","15/08/2015",175.67,"C",22.32,"C",2006,"1320","11","boulevard","de Lavoisier",,,,,,"0","49000","ANGERS","49007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","1",108800.2,82.42
"1994P1000001D",14,"FACTURE - DPE","V2012","NULL","NULL","30/04/2019","30/04/2019","15/08/2015",142.78,"C",4.65,"A",1988,"26000",,,"161 Avenue Paul Vaillant Couturier",,,,,,"0","94250","GENTILLY","94037","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",1438913,142.78
"1909P1000001@",14,"3CL - DPE","V2012","NULL","NULL","10/04/2019","06/05/2019","15/08/2015",322.19,"D",10.49,"B",2015,"0","14","boulevard","du Sud",,,,,,"0","9000","FOIX","9122","NULL","0","0","0","4780","0","0","0","0","0","0","0","NULL","1",656615.73,1694068.54
"1981P1000001@",14,"3CL - DPE","V2012","NULL","NULL","11/04/2019","06/05/2019","15/08/2015",170.77,"C",25.55,"C",1636,"0",,"place","du Palais",,,,,,"0","81000","ALBI","81004","NULL","0","0","0","3756","0","0","0","0","0","0","0","NULL","1",524569.07,705542.8
"1982P1000001A",14,"3CL - DPE","V2012","NULL","NULL","11/04/2019","06/05/2019","15/08/2015",216.43,"D",24.02,"C",1949,"0","1","place","du Coq",,,"R-1",,,"0","82000","MONTAUBAN","82121","NULL","0","0","0","6068,18","0","0","0","0","0","0","0","NULL","1",562313.33,562313.33
"1982P1000001A",14,"3CL - DPE","V2012","NULL","NULL","11/04/2019","06/05/2019","15/08/2015",216.43,"D",24.02,"C",1949,"0","1","place","du Coq",,,"R-1",,,"0","82000","MONTAUBAN","82121","NULL","0","0","0","6068,18","0","0","0","0","0","0","0","NULL","7",341988,882329.01
"1931P1000002V",14,"FACTURE - DPE","V2012","NULL","NULL","06/05/2019","07/05/2019","15/08/2015",704.36,"F",22.93,"C",1977,"NULL",,,"avenue de Lavaur",,,,,,"0","31460","CARAMAN","31106","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","1",11193.3,704.36
"1931P1000002V",14,"FACTURE - DPE","V2012","NULL","NULL","06/05/2019","07/05/2019","15/08/2015",704.36,"F",22.93,"C",1977,"NULL",,,"avenue de Lavaur",,,,,,"0","31460","CARAMAN","31106","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4","9",0,0
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","4","1",66071.83,66071.83
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","2",7799.77,20123.41
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","7",8162.55,21059.38
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","7",23141.91,59706.13
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","7",670.78,1730.61
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","4",23141.91,59706.13
"1959P1000006J",14,"Méthode Facture","N/A","15-août-15","15-août-15","14/05/2019","15/05/2019","15/09/2015",68,"B",2,"A",1,"3353,9",,,"SCI Toiles et Baches Dunkerque Rue Du Jeu de Mail",,,,,"Non communiqué","N/A","59140","DUNKERQUE","59183","NULL","0","0","3353,9","100","0","0","22,15","0","1150,57","1311","0","2","9",0,0
"1958P1000002E",14,"3CL - DPE","V1.3","NULL","NULL","13/05/2019","16/05/2019","15/08/2015",132,"C",16,"C",1947,"0","7","Rue","GRANDE","NULL","NULL","NULL","NULL","NULL","0","58400","LA CHARITE SUR LOIRE","58059","NULL","NULL","NULL","115","126","0","NULL","NULL","NULL","NULL","NULL","NULL","3","1",6894,6894
"1958P1000002E",14,"3CL - DPE","V1.3","NULL","NULL","13/05/2019","16/05/2019","15/08/2015",132,"C",16,"C",1947,"0","7","Rue","GRANDE","NULL","NULL","NULL","NULL","NULL","0","58400","LA CHARITE SUR LOIRE","58059","NULL","NULL","NULL","115","126","0","NULL","NULL","NULL","NULL","NULL","NULL","2","2",3780,9752
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","1",16009.98,41305.75
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","7",31756.51,81931.8
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","7",21414.15,55248.51
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","7",26566.87,68542.52
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","7",16290.6,42029.75
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","4",39234.47,101224.93
"1935P1000008F",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"514",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-0","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","46,85","25,9","0","245","514","0","2","9",0,0
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","1",16009.98,41305.75
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","7",31756.51,81931.8
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","7",21414.15,55248.51
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","7",26566.87,68542.52
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","7",16290.6,42029.75
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","4",39234.47,101224.93
"1935P1000009G",14,"Méthode Facture","N/A","15-août-15","15-août-15","10/04/2019","23/05/2019","15/09/2015",69.9,"N",2.28,"N",1,"190",,,"1B rue Louis Braille CS 70808",,,,,"Lot__1-1","N/A","35208","RENNES CEDEX","35238","NULL","0","0","5583,4","100","0","43,65","0","0","127","0","0","2","9",0,0
